Date,Open,High,Low,Close,Adj Close,Volume
2010-07-19,399.000000,401.000000,376.850006,387.850006,257.019409,80607105
2010-07-20,396.000000,399.049988,381.450012,387.450012,256.754364,49163589
2010-07-21,390.000000,403.000000,390.000000,399.899994,265.004700,75345384
2010-07-22,396.000000,406.950012,390.100006,400.000000,265.070892,42001872
2010-07-23,397.000000,403.200012,393.100006,398.600006,264.143158,32564796
2010-07-26,409.950012,417.649994,403.100006,416.950012,276.303284,38774456
2010-07-27,418.799988,421.799988,401.500000,406.000000,269.047058,71455152
2010-07-28,410.049988,411.500000,396.149994,402.500000,266.727600,37538209
2010-07-29,407.000000,416.250000,399.399994,413.450012,273.983917,34819905
2010-07-30,408.000000,413.399994,404.299988,405.950012,269.013885,35120708
2010-08-02,410.000000,415.750000,405.299988,413.100006,273.752014,27643679
2010-08-03,412.950012,415.649994,407.000000,415.649994,275.441864,26096875
2010-08-04,418.000000,425.899994,408.600006,421.649994,279.417877,63286259
2010-08-05,418.000000,434.500000,418.000000,423.399994,280.577576,73604552
2010-08-06,429.750000,438.250000,423.700012,425.350006,281.869843,51590012
2010-08-09,434.200012,436.899994,430.000000,432.750000,286.773621,34109966
2010-08-10,428.200012,431.500000,417.899994,419.350006,277.893768,34319799
2010-08-11,415.250000,420.000000,410.100006,411.000000,272.360443,28041996
2010-08-12,410.049988,413.649994,401.100006,410.049988,271.730713,37516499
2010-08-13,414.799988,417.850006,401.799988,416.399994,275.938934,39011596
2010-08-16,416.299988,416.649994,406.149994,409.750000,271.532013,24275120
2010-08-17,406.250000,409.899994,403.649994,408.000000,270.372406,36499279
2010-08-18,404.899994,406.950012,396.149994,397.600006,263.480530,38057960
2010-08-19,399.600006,402.000000,386.399994,386.700012,256.257324,43775276
2010-08-20,386.049988,389.899994,371.549988,388.350006,257.350769,50435208
2010-08-23,382.000000,394.899994,382.000000,390.600006,258.841766,28722492
2010-08-24,385.049988,386.350006,373.200012,377.500000,250.160736,41315560
2010-08-25,375.049988,378.450012,365.500000,375.149994,248.603394,51479496
2010-08-26,381.000000,387.299988,380.049988,385.600006,255.528397,32836837
2010-08-27,379.600006,382.600006,374.200012,379.649994,251.585434,35384181
2010-08-31,379.649994,381.149994,372.000000,380.600006,252.214996,60372812
2010-09-01,383.500000,391.200012,375.750000,388.750000,257.615784,40378088
2010-09-02,391.000000,394.450012,385.549988,392.600006,260.167145,35409420
2010-09-03,394.000000,401.700012,392.750000,401.700012,266.197449,30554145
2010-09-06,405.000000,409.750000,404.000000,406.500000,269.378357,23239664
2010-09-07,407.000000,410.250000,403.700012,406.799988,269.577179,29854301
2010-09-08,404.000000,416.649994,404.000000,412.149994,273.122437,42034951
2010-09-09,410.000000,417.950012,408.750000,415.450012,275.309296,27029384
2010-09-10,412.000000,414.399994,408.549988,411.649994,272.791107,30158113
2010-09-13,414.250000,417.350006,412.350006,416.049988,275.706970,27401994
2010-09-14,416.799988,418.700012,414.250000,415.200012,275.143707,23432812
2010-09-15,415.049988,415.200012,404.100006,404.100006,267.787933,37259045
2010-09-16,408.000000,413.149994,405.950012,408.450012,270.670624,29740322
2010-09-17,412.000000,414.000000,403.049988,403.049988,267.092072,49089942
2010-09-20,407.649994,411.950012,407.000000,411.350006,272.592346,29267904
2010-09-21,410.850006,418.750000,409.049988,414.799988,274.878571,33817118
2010-09-22,413.500000,415.000000,405.799988,406.250000,269.212616,33805844
2010-09-23,409.000000,409.000000,401.299988,405.100006,268.450562,28312244
2010-09-24,403.850006,410.000000,400.750000,404.899994,268.318115,39337433
2010-09-27,408.000000,408.000000,402.750000,403.899994,267.655334,31686464
2010-09-28,405.000000,406.000000,397.000000,405.149994,268.483673,41353688
2010-09-29,410.649994,424.450012,410.299988,421.000000,278.987152,72050120
2010-09-30,422.250000,436.149994,419.799988,427.799988,283.493378,77089618
2010-10-01,436.000000,443.500000,432.000000,440.500000,291.909363,57641857
2010-10-04,441.049988,442.000000,430.100006,430.100006,285.017487,28560189
2010-10-05,428.149994,434.700012,428.100006,431.500000,285.945313,30166544
2010-10-06,432.200012,439.100006,429.399994,435.549988,288.629089,30207570
2010-10-07,434.000000,438.950012,432.850006,437.049988,289.623138,35636340
2010-10-08,436.000000,436.700012,431.350006,435.850006,288.827911,16826503
2010-10-11,433.000000,434.899994,430.250000,432.350006,286.508514,19645780
2010-10-12,432.000000,432.000000,425.049988,429.149994,284.387970,20626074
2010-10-13,436.700012,439.000000,433.700012,436.950012,289.556854,29230653
2010-10-14,436.700012,437.299988,428.500000,429.700012,284.752441,27609850
2010-10-15,430.000000,430.000000,420.200012,425.450012,281.936127,38004060
2010-10-18,425.950012,433.899994,423.149994,432.149994,286.376038,27337904
2010-10-19,432.350006,436.799988,427.000000,435.700012,288.728577,39034920
2010-10-20,435.399994,435.850006,428.450012,435.399994,288.529663,24669521
2010-10-21,430.200012,434.950012,426.899994,432.500000,286.607971,38257883
2010-10-22,430.049988,434.600006,427.250000,428.700012,284.089844,25308873
2010-10-25,434.200012,434.950012,428.000000,428.649994,284.056671,19924259
2010-10-26,428.049988,431.399994,422.100006,426.350006,282.532501,24878709
2010-10-27,426.350006,426.350006,418.250000,419.049988,277.694885,39769665
2010-10-28,423.350006,428.100006,420.549988,423.000000,280.312500,26311592
2010-10-29,422.750000,428.750000,420.950012,425.799988,282.167999,36890852
2010-11-01,426.049988,428.299988,420.700012,424.000000,280.975159,21893620
2010-11-02,425.500000,432.549988,424.500000,431.649994,286.044708,35408840
2010-11-03,434.950012,444.250000,433.649994,439.299988,291.114166,49097556
2010-11-04,441.049988,446.950012,439.049988,445.100006,294.957611,39724589
2010-11-05,447.950012,451.350006,441.750000,446.350006,295.786072,41947312
2010-11-08,447.899994,449.000000,442.100006,444.000000,294.228699,28103159
2010-11-09,445.250000,459.200012,443.049988,454.450012,301.153717,54265216
2010-11-10,449.049988,450.200012,444.000000,445.450012,295.189667,42858696
2010-11-11,449.100006,452.799988,445.000000,449.799988,298.072296,31886472
2010-11-12,443.700012,452.200012,441.299988,445.950012,295.520966,31960872
2010-11-15,444.000000,452.850006,442.000000,448.700012,297.343323,23832180
2010-11-16,444.750000,446.600006,435.549988,435.649994,288.695343,29280412
2010-11-17,434.049988,436.600006,432.700012,435.600006,288.662201,24645343
2010-11-18,437.549988,442.549988,434.299988,438.250000,290.418365,18193918
2010-11-19,440.250000,441.000000,431.549988,435.850006,288.827911,23692224
2010-11-22,439.500000,440.950012,429.700012,431.000000,285.613953,22630692
2010-11-23,430.000000,435.450012,428.350006,428.750000,284.122833,29930504
2010-11-24,432.200012,439.850006,428.149994,437.000000,289.589966,34456284
2010-11-25,436.500000,438.600006,433.000000,437.399994,289.855103,13310250
2010-11-26,434.049988,439.450012,430.000000,436.000000,288.927307,18157772
2010-11-29,438.000000,442.899994,428.250000,428.250000,283.791504,35406664
2010-11-30,431.299988,432.899994,425.000000,425.950012,282.267487,41282696
2010-12-01,427.350006,433.549988,426.149994,429.850006,284.851837,29597546
2010-12-02,435.500000,442.899994,433.100006,441.600006,292.638336,38756614
2010-12-03,443.450012,444.000000,435.200012,435.200012,288.397156,34823535
2010-12-06,439.500000,451.000000,436.750000,450.000000,298.204834,36016992
2010-12-07,452.000000,461.000000,452.000000,455.000000,301.518188,43869344
2010-12-08,454.000000,462.399994,452.299988,456.600006,302.578491,35534292
2010-12-09,456.149994,458.299988,452.049988,455.399994,301.783203,21956552
2010-12-10,452.000000,456.799988,449.149994,455.000000,301.518188,24701229
2010-12-13,453.350006,462.500000,452.000000,458.350006,303.738190,23466777
2010-12-14,458.350006,475.100006,457.200012,473.100006,313.512665,62475412
2010-12-15,469.549988,479.000000,467.299988,476.549988,315.798889,46026141
2010-12-16,470.000000,470.000000,470.000000,470.000000,311.458344,58391682
2010-12-17,468.799988,470.600006,464.200012,467.149994,309.569672,52272508
2010-12-20,466.250000,471.500000,465.200012,469.100006,310.861938,27599866
2010-12-21,470.000000,472.950012,470.000000,472.450012,313.081909,19398912
2010-12-22,471.649994,472.049988,467.950012,470.000000,311.458344,17503176
2010-12-23,472.899994,477.299988,472.500000,476.649994,315.865204,16880434
2010-12-24,475.750000,478.500000,471.799988,474.549988,314.473450,2045677
2010-12-29,474.549988,475.950012,469.750000,473.350006,313.678284,12585007
2010-12-30,471.850006,474.899994,468.049988,471.200012,312.253601,11015120
2010-12-31,475.000000,475.000000,465.549988,465.549988,308.509491,9444118
2011-01-04,486.450012,498.049988,483.500000,492.899994,326.633728,75345400
2011-01-05,492.000000,500.500000,490.700012,499.250000,330.841736,53944660
2011-01-06,499.250000,511.500000,495.399994,496.899994,329.284363,52215197
2011-01-07,496.000000,498.149994,486.799988,492.500000,326.368591,31794709
2011-01-10,485.200012,488.000000,479.000000,486.350006,322.293091,34115247
2011-01-11,490.000000,500.000000,490.000000,500.000000,331.338654,37790675
2011-01-12,498.500000,505.000000,498.500000,503.899994,333.923126,36696972
2011-01-13,506.000000,512.000000,503.000000,503.700012,333.790588,36817674
2011-01-14,501.899994,505.100006,495.000000,499.500000,331.007385,30740398
2011-01-17,510.000000,512.099976,500.200012,500.700012,331.802551,40769020
2011-01-18,503.799988,511.700012,502.799988,509.000000,337.302795,39555245
2011-01-19,514.000000,514.900024,504.700012,506.000000,335.314758,30571927
2011-01-20,504.000000,504.000000,492.100006,494.049988,327.395660,39313114
2011-01-21,497.299988,497.299988,497.299988,497.299988,329.549469,40541737
2011-01-24,497.000000,501.299988,491.200012,497.000000,329.350647,23156524
2011-01-25,500.000000,500.399994,493.850006,497.000000,329.350647,46615928
2011-01-26,497.000000,499.149994,486.000000,491.700012,325.838501,39408828
2011-01-27,489.000000,491.750000,484.600006,486.399994,322.326263,40001751
2011-01-28,486.100006,491.149994,481.250000,486.799988,322.591217,28892099
2011-01-31,484.549988,489.750000,482.049988,484.850006,321.299133,31969628
2011-02-01,480.500000,492.000000,475.000000,491.000000,325.374512,93142918
2011-02-02,495.000000,495.600006,485.549988,488.000000,323.386505,34542680
2011-02-03,485.899994,488.500000,476.399994,477.950012,316.726654,47647300
2011-02-04,481.600006,483.850006,475.399994,476.250000,315.600098,43857792
2011-02-07,478.000000,485.100006,475.750000,481.450012,319.046051,44143944
2011-02-08,480.000000,485.100006,479.149994,484.500000,321.067169,33213763
2011-02-09,480.149994,481.000000,476.450012,476.450012,318.584473,31444976
2011-02-10,475.049988,478.450012,471.750000,476.700012,318.751556,31130656
2011-02-11,475.049988,478.500000,471.649994,475.750000,318.116364,23730314
2011-02-14,480.000000,481.388000,473.140015,480.000000,320.958221,2995397
2011-02-15,484.000000,486.899994,482.299988,486.200012,325.103943,27267259
2011-02-16,485.600006,490.799988,484.500000,488.850006,326.875854,32918486
2011-02-17,489.500000,491.000000,485.700012,489.350006,327.210144,16958284
2011-02-18,493.700012,494.700012,490.950012,493.000000,329.650787,31118170
2011-02-21,491.000000,495.399994,489.782013,491.549988,328.681213,25272736
2011-02-22,487.799988,496.149994,485.250000,492.750000,329.483643,34391992
2011-02-23,486.000000,490.899994,485.000000,488.500000,326.641815,27646114
2011-02-24,484.350006,495.299988,484.350006,493.000000,329.650787,39959815
2011-02-25,490.000000,496.850006,490.000000,494.750000,330.821014,20898447
2011-02-28,495.500000,498.950012,492.250000,494.700012,330.787567,30761591
2011-03-01,498.399994,498.589996,488.850006,490.000000,327.644806,26442106
2011-03-02,487.000000,488.789001,482.799988,484.500000,323.967133,31118592
2011-03-03,489.200012,492.899994,485.149994,491.500000,328.647797,20795952
2011-03-04,492.950012,496.350006,487.454987,493.899994,330.252686,33617744
2011-03-07,494.100006,503.799988,491.200012,497.500000,332.659760,30251560
2011-03-08,495.350006,497.000000,488.500000,493.799988,330.185791,28956680
2011-03-09,494.799988,495.799988,485.000000,485.049988,324.334900,43060976
2011-03-10,481.899994,485.847992,475.299988,476.500000,318.617859,41878878
2011-03-11,472.899994,474.710999,465.950012,468.399994,313.201599,57594005
2011-03-14,470.299988,470.600006,457.899994,459.299988,307.116913,44803464
2011-03-15,450.000000,453.899994,431.000000,451.250000,301.734070,73448128
2011-03-16,454.350006,475.000000,447.500000,450.299988,301.098877,52322096
2011-03-17,455.000000,458.779999,449.000000,457.600006,305.980133,32653865
2011-03-18,460.000000,466.250000,459.000000,462.000000,308.922241,66420844
2011-03-21,465.000000,466.250000,461.200012,464.600006,310.660797,26278538
2011-03-22,463.450012,472.029999,462.049988,463.600006,309.992096,30910894
2011-03-23,460.000000,472.000000,460.000000,470.250000,314.438629,34665131
2011-03-24,469.950012,482.149994,466.553009,480.899994,321.559998,27354550
2011-03-25,478.000000,485.450012,474.500000,483.549988,323.331909,27795598
2011-03-28,482.000000,484.049988,476.649994,477.100006,319.019043,27422540
2011-03-29,478.000000,478.000000,461.899994,466.549988,311.964539,54254424
2011-03-30,465.000000,468.750000,458.200012,458.450012,306.548523,41275648
2011-03-31,457.000000,460.950012,452.000000,454.000000,303.572968,56113348
2011-04-01,461.000000,472.628998,460.000000,470.000000,314.271545,43929880
2011-04-04,470.950012,475.600006,469.250000,469.250000,313.769989,23572534
2011-04-05,471.049988,476.750000,470.200012,474.850006,317.514587,22256922
2011-04-06,475.549988,478.040009,471.399994,476.500000,318.617859,30330404
2011-04-07,472.600006,477.149994,472.600006,474.899994,317.548004,22759847
2011-04-08,476.149994,480.226990,475.000000,478.500000,319.955170,29462207
2011-04-11,479.799988,479.799988,472.500000,474.799988,317.481140,18632844
2011-04-12,470.000000,470.000000,460.649994,461.350006,308.487640,33167124
2011-04-13,462.549988,469.600006,460.839996,464.200012,310.393341,25137324
2011-04-14,462.500000,464.250000,458.029999,460.049988,307.618378,20518508
2011-04-15,460.500000,462.049988,453.184998,455.750000,304.743103,33756242
2011-04-18,456.049988,458.838989,448.450012,451.649994,302.001526,35204660
2011-04-19,455.500000,456.420013,450.950012,452.500000,302.569977,24814270
2011-04-20,457.950012,469.250000,457.000000,466.250000,311.764099,30967274
2011-04-21,469.950012,471.500000,460.450012,460.600006,307.986115,24100916
2011-04-26,460.000000,466.739990,460.000000,464.200012,310.393341,19502094
2011-04-27,465.000000,472.059998,463.000000,466.000000,311.596832,40133490
2011-04-28,463.600006,464.600006,459.049988,462.549988,309.289978,33223834
2011-04-29,null,null,null,null,null,null
2011-05-03,460.350006,463.700012,454.450012,457.950012,306.214172,30049224
2011-05-04,455.399994,456.950012,446.743011,448.700012,300.029114,40123410
2011-05-05,447.600006,452.899994,440.600006,441.049988,294.913757,41907001
2011-05-06,442.000000,456.410004,431.200012,454.700012,304.041016,79672536
2011-05-09,452.000000,458.600006,450.500000,454.500000,303.907257,35064201
2011-05-10,452.950012,458.850006,452.549988,455.450012,304.542480,36411267
2011-05-11,454.000000,463.200012,447.149994,448.000000,302.403412,30360384
2011-05-12,444.899994,445.500000,438.500000,443.250000,299.197113,35077518
2011-05-13,444.500000,449.450012,441.799988,442.200012,298.488342,23667732
2011-05-16,438.600006,443.000000,435.500000,438.450012,295.957031,29617411
2011-05-17,435.000000,445.799988,434.100006,434.799988,293.493317,35210108
2011-05-18,438.750000,442.299988,437.450012,441.049988,297.712128,21395484
2011-05-19,446.000000,452.799988,445.000000,447.899994,302.335876,38812113
2011-05-20,455.350006,466.000000,453.000000,460.000000,310.503479,89018360
2011-05-23,455.000000,459.100006,451.799988,452.000000,305.103424,34574096
2011-05-24,454.149994,460.049988,452.549988,456.399994,308.073425,48775538
2011-05-25,451.799988,458.700012,450.850006,457.200012,308.613495,37071088
2011-05-26,459.000000,463.750000,456.250000,461.200012,311.313538,39708292
2011-05-27,463.500000,464.750000,459.649994,459.649994,310.267273,26659816
2011-05-31,462.049988,470.350006,462.049988,468.350006,316.139771,43772692
2011-06-01,468.399994,471.149994,463.200012,466.149994,314.654816,34991028
2011-06-02,462.500000,463.299988,455.649994,455.649994,307.567230,24506772
2011-06-03,456.000000,456.950012,448.250000,454.350006,306.689728,29910802
2011-06-06,452.049988,456.049988,448.799988,450.899994,304.360901,22597684
2011-06-07,449.200012,452.250000,447.700012,448.149994,302.504669,36124382
2011-06-08,447.799988,449.000000,439.700012,444.149994,299.804657,31172560
2011-06-09,444.149994,451.571991,442.750000,450.049988,303.787170,21292472
2011-06-10,449.899994,451.739990,442.049988,442.049988,298.387054,24477116
2011-06-13,441.350006,443.250000,436.000000,437.549988,295.349579,21610932
2011-06-14,439.000000,442.850006,438.549988,440.500000,297.340881,27396018
2011-06-15,440.000000,442.487000,435.500000,435.500000,293.965820,24564044
2011-06-16,428.000000,434.649994,425.000000,433.899994,292.885803,54457816
2011-06-17,431.000000,433.899994,428.000000,433.200012,292.413239,54271644
2011-06-20,429.000000,431.933014,427.447998,429.649994,290.016998,27066494
2011-06-21,435.500000,446.600006,433.100006,445.700012,300.850861,48246172
2011-06-22,444.600006,446.750000,441.250000,445.250000,300.547119,27253126
2011-06-23,444.750000,446.750000,434.600006,435.500000,293.965820,40514439
2011-06-24,442.500000,445.000000,434.850006,437.149994,295.079620,27260482
2011-06-27,434.000000,440.549988,434.000000,440.000000,297.003296,22256072
2011-06-28,442.850006,445.899994,440.299988,443.500000,299.365906,25351927
2011-06-29,446.100006,450.649994,444.049988,449.350006,303.314667,23589123
2011-06-30,451.899994,459.149994,449.950012,458.649994,309.592224,34621612
2011-07-01,460.000000,460.049988,455.049988,459.649994,310.267273,21524911
2011-07-04,460.149994,464.149994,459.000000,462.850006,312.427307,13287127
2011-07-05,462.799988,464.100006,458.700012,459.350006,310.064728,19066434
2011-07-06,456.000000,456.850006,449.399994,455.000000,307.128510,33217258
2011-07-07,459.049988,464.191986,455.299988,462.600006,312.258514,29473720
2011-07-08,463.950012,468.011993,458.100006,458.500000,309.490936,29415373
2011-07-11,460.200012,462.250000,453.549988,459.100006,309.895935,24796269
2011-07-12,453.049988,457.600006,449.500000,453.250000,305.947235,38470391
2011-07-13,453.500000,458.000000,452.500000,456.500000,308.140961,18598879
2011-07-14,452.950012,463.299988,448.799988,457.950012,309.119751,43707321
2011-07-15,456.049988,460.500000,452.899994,459.000000,309.828522,34159104
2011-07-18,453.799988,460.500000,453.149994,456.000000,307.803436,34771665
2011-07-19,459.200012,463.000000,457.000000,460.600006,310.908508,21929703
2011-07-20,463.899994,475.250000,460.450012,472.000000,318.603546,40594600
2011-07-21,473.549988,473.549988,465.899994,470.000000,317.253540,33617385
2011-07-22,471.299988,475.876007,467.179993,470.350006,317.489807,28888958
2011-07-25,467.399994,483.036011,467.000000,475.399994,320.898590,30098186
2011-07-26,464.000000,467.000000,461.350006,463.250000,312.697235,43472873
2011-07-27,466.899994,466.899994,458.799988,460.200012,310.638489,35029392
2011-07-28,456.750000,460.088989,452.399994,458.799988,309.693420,21192502
2011-07-29,455.899994,463.600006,450.600006,461.000000,311.178558,48577677
2011-08-01,465.850006,467.950012,455.760986,458.000000,309.153503,29563906
2011-08-02,455.299988,458.100006,446.200012,447.049988,301.762115,43692733
2011-08-03,435.100006,446.500000,429.000000,433.000000,295.127563,37927576
2011-08-04,439.000000,442.269989,420.373993,420.500000,286.607758,61902677
2011-08-05,410.000000,420.700012,400.000000,410.649994,279.894043,73242952
2011-08-08,402.000000,414.000000,400.649994,403.049988,274.714081,67761184
2011-08-09,400.600006,407.000000,379.649994,405.250000,276.213531,74520828
2011-08-10,411.000000,411.899994,395.500000,396.399994,270.181396,77810601
2011-08-11,409.000000,409.000000,389.799988,396.600006,270.317719,59656984
2011-08-12,398.000000,408.052002,392.399994,404.850006,275.940887,48654068
2011-08-15,411.750000,420.000000,409.700012,416.700012,284.017731,33610852
2011-08-16,415.350006,417.246002,407.500000,416.549988,283.915344,28617846
2011-08-17,414.250000,416.750000,410.000000,413.000000,281.495789,21376506
2011-08-18,409.149994,412.700012,394.700012,400.000000,272.635162,47446704
2011-08-19,396.649994,397.149994,384.100006,389.899994,265.751129,52913043
2011-08-22,386.850006,402.770996,386.049988,390.200012,265.955627,26566690
2011-08-23,394.000000,399.950012,391.200012,396.049988,269.942902,26385916
2011-08-24,399.399994,403.700012,392.149994,399.250000,272.123901,27007254
2011-08-25,401.799988,403.000000,384.649994,386.100006,263.161102,45612408
2011-08-26,385.549988,388.916992,375.399994,386.299988,263.297363,45235251
2011-08-30,398.000000,400.989014,391.350006,397.600006,270.999420,31849531
2011-08-31,398.500000,407.589996,395.000000,402.450012,274.305115,47765731
2011-09-01,404.850006,405.000000,386.149994,388.500000,264.796906,52988632
2011-09-02,385.450012,391.000000,367.850006,374.399994,255.186569,88819712
2011-09-05,369.899994,378.924011,363.200012,363.200012,247.552795,31756276
2011-09-06,362.700012,375.454987,361.250000,371.649994,253.312119,43439191
2011-09-07,382.549988,388.500000,379.200012,386.500000,263.433716,40711580
2011-09-08,387.000000,390.799988,381.549988,388.500000,264.796906,25374138
2011-09-09,386.100006,392.201996,378.000000,378.000000,257.640228,28371072
2011-09-12,371.100006,377.940002,366.700012,375.500000,255.936157,33309511
2011-09-13,382.000000,384.250000,371.649994,381.600006,260.093964,30806365
2011-09-14,382.000000,400.549988,382.000000,395.100006,269.295380,70115774
2011-09-15,400.950012,416.713989,400.450012,411.000000,280.132690,52649629
2011-09-16,415.000000,426.035004,410.250000,413.549988,281.870636,68102899
2011-09-19,408.799988,413.000000,404.750000,407.399994,277.678925,26418685
2011-09-20,402.600006,415.899994,402.600006,414.500000,282.518188,23210761
2011-09-21,412.750000,413.250000,401.299988,404.049988,275.395599,29392246
2011-09-22,391.700012,395.067993,376.989990,384.000000,261.729767,43782864
2011-09-23,387.200012,392.350006,374.299988,385.049988,262.445404,46596036
2011-09-26,381.250000,391.664001,381.000000,384.700012,262.206848,33743716
2011-09-27,398.200012,407.059998,393.149994,404.750000,275.872742,29962968
2011-09-28,403.350006,410.850006,396.700012,399.899994,272.567017,21741712
2011-09-29,395.000000,397.121002,387.250000,391.799988,267.046143,31236298
2011-09-30,394.000000,395.000000,382.299988,388.500000,264.796906,56879349
2011-10-03,382.250000,388.500000,379.350006,386.850006,263.672333,27682968
2011-10-04,381.000000,381.450012,363.950012,372.000000,253.550705,39313292
2011-10-05,382.950012,391.299988,378.000000,390.299988,266.023773,38370072
2011-10-06,385.750000,393.585999,383.380005,392.799988,267.727753,51315658
2011-10-07,395.700012,403.450012,392.000000,393.600006,268.273041,31433752
2011-10-10,398.000000,406.104004,394.549988,405.149994,276.145325,26320490
2011-10-11,405.600006,406.899994,399.200012,405.850006,276.622406,21827780
2011-10-12,407.600006,414.833008,404.500000,411.950012,280.780182,23198658
2011-10-13,407.899994,410.345001,402.000000,405.799988,276.588348,23428870
2011-10-14,408.850006,418.451996,407.549988,416.399994,283.813232,29955184
2011-10-17,430.500000,440.544006,421.299988,425.549988,290.049774,56980019
2011-10-18,421.500000,437.630005,421.250000,430.899994,293.696136,33520065
2011-10-19,437.450012,437.938995,432.649994,436.950012,297.819855,41167312
2011-10-20,428.500000,433.750000,427.100006,429.799988,292.946472,31227205
2011-10-21,434.100006,443.700012,427.600006,439.399994,299.489716,45003668
2011-10-24,443.500000,443.500000,431.450012,438.100006,298.603638,33726624
2011-10-25,444.000000,461.759003,444.000000,457.200012,311.621948,70392198
2011-10-26,455.200012,461.000000,452.299988,461.000000,314.211975,32208174
2011-10-27,472.000000,472.350006,463.149994,467.850006,318.880951,51236328
2011-10-28,469.000000,477.537994,460.500000,467.200012,318.437866,32106144
2011-10-31,465.000000,468.794006,460.950012,461.000000,314.211975,34518172
2011-11-01,450.950012,453.000000,436.250000,444.000000,302.625000,67162838
2011-11-02,444.850006,454.778992,441.000000,452.600006,311.623230,47642986
2011-11-03,447.000000,465.000000,447.000000,456.700012,314.446259,30590566
2011-11-04,456.100006,459.549988,448.750000,452.549988,311.588837,20810167
2011-11-07,444.950012,456.950012,442.700012,452.799988,311.760986,25674324
2011-11-08,454.049988,463.468994,453.000000,457.299988,314.859283,23176982
2011-11-09,461.450012,466.049988,444.149994,450.000000,309.833130,41095344
2011-11-10,441.250000,452.299988,440.170013,448.649994,308.903625,23173369
2011-11-11,450.049988,459.149994,447.200012,458.299988,315.547821,19878192
2011-11-14,461.850006,461.889008,456.269989,458.799988,315.892090,14212333
2011-11-15,454.149994,458.459991,450.385010,457.149994,314.756073,23059406
2011-11-16,455.399994,465.471008,452.338989,464.250000,319.644562,28970988
2011-11-17,461.450012,462.000000,448.631012,455.600006,313.688843,32754245
2011-11-18,450.399994,454.118011,447.554993,449.950012,309.798706,23759096
2011-11-21,447.850006,447.850006,439.559998,440.000000,302.947906,28486118
2011-11-22,443.000000,445.160004,434.730988,435.799988,300.056122,26810631
2011-11-23,431.850006,432.730011,424.897003,426.399994,293.584167,31714533
2011-11-24,426.000000,428.084991,418.040009,420.549988,289.556274,25289314
2011-11-25,419.250000,430.619995,416.992004,425.399994,292.895599,19057308
2011-11-28,431.700012,439.579987,427.500000,437.799988,301.433228,30698862
2011-11-29,437.000000,443.549988,433.450012,438.799988,302.121765,24164888
2011-11-30,436.700012,464.890015,435.000000,460.750000,317.234680,70930730
2011-12-01,459.549988,465.290009,453.750000,454.350006,312.828156,29459213
2011-12-02,459.899994,466.399994,458.500000,464.799988,320.023254,25187297
2011-12-05,468.299988,469.600006,461.000000,466.299988,321.055908,21112974
2011-12-06,460.799988,470.350006,460.700012,465.549988,320.539551,29731214
2011-12-07,469.950012,471.450012,455.299988,460.049988,316.752716,30265057
2011-12-08,457.049988,460.725006,448.000000,451.100006,310.590546,38712209
2011-12-09,446.350006,459.149994,446.350006,452.049988,311.244568,21449824
2011-12-12,451.600006,452.350006,444.549988,444.549988,306.080688,21116014
2011-12-13,445.450012,456.799988,443.799988,452.250000,311.382294,20873932
2011-12-14,448.799988,451.054993,440.200012,440.950012,303.602142,25181199
2011-12-15,443.049988,452.399994,442.000000,447.850006,308.352814,32951793
2011-12-16,448.000000,449.950012,443.649994,445.750000,306.906891,44121896
2011-12-19,440.600006,442.299988,434.398987,437.649994,301.329926,23695112
2011-12-20,436.549988,445.700012,433.000000,444.000000,305.702057,19921424
2011-12-21,448.750000,449.644989,435.600006,439.549988,302.638153,23711840
2011-12-22,443.399994,453.600006,442.450012,450.299988,310.039642,17563436
2011-12-23,458.899994,460.420013,455.000000,459.700012,316.511719,7037894
2011-12-28,459.700012,461.575012,451.100006,455.750000,313.792053,13611461
2011-12-29,457.500000,460.850006,454.000000,460.850006,317.303528,8684607
2011-12-30,460.049988,461.750000,456.119995,460.500000,317.062500,6063068
2012-01-03,460.500000,471.869995,460.500000,471.049988,324.326416,25202477
2012-01-04,471.500000,482.078003,469.250000,473.450012,325.978882,26286174
2012-01-05,478.149994,481.339996,471.100006,474.049988,326.391907,29053048
2012-01-06,478.200012,483.600006,474.350006,477.049988,328.457550,24790032
2012-01-09,478.899994,479.000000,472.000000,473.600006,326.082092,27271112
2012-01-10,478.799988,481.800995,474.549988,479.600006,330.213287,24693899
2012-01-11,479.750000,480.149994,468.437012,475.299988,327.252625,24498525
2012-01-12,475.200012,479.649994,470.200012,479.500000,330.144440,33763712
2012-01-13,479.000000,482.299988,471.549988,476.299988,327.941132,30482450
2012-01-16,472.950012,479.500000,472.299988,478.000000,329.111633,18884184
2012-01-17,482.950012,487.600006,477.679993,481.950012,331.831207,44964322
2012-01-18,481.200012,483.161987,477.299988,481.399994,331.452606,22143346
2012-01-19,481.549988,485.299988,477.799988,482.450012,332.175507,30630132
2012-01-20,481.600006,482.450012,466.299988,467.450012,321.847839,59342979
2012-01-23,469.600006,481.049988,465.850006,476.700012,328.216553,23817612
2012-01-24,474.049988,479.209991,471.899994,477.399994,328.698517,16912395
2012-01-25,480.000000,480.000000,472.149994,474.549988,326.736176,12636134
2012-01-26,474.450012,480.161987,470.850006,476.750000,328.250977,16790119
2012-01-27,470.899994,472.325989,463.600006,464.549988,319.851013,35186528
